arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-thresh16","10","777",9.330584101609352,2769.7558988104315,2000,101.65645500000001,108.1977,109.77,112.75953,6848.6204035,11135.692500000005,12546.9615,14604.98764,23.027694563406087,25.074,25.537,25.92,0,0,1996,"STABLE",0
"pd-thresh16","30","42",9.96337592533733,3026.664375223049,2000,107.1563455,117.2874,119.20355,121.96318,8957.6016365,14748.9698,16112.8444,19095.745479999998,29.47654290753322,38.157,39.2,41.276,0,0,1994,"STABLE",0
"pd-thresh16","30","123",9.828928047917048,2928.750262757962,2000,108.3409905,118.67730000000002,120.5497,123.43839,9148.874343,15221.301800000005,16731.757849999998,19804.0465,30.697680485566845,40.878,42.781,44.514,0,0,1996,"STABLE",0
"pd-thresh16","30","777",9.957208498190685,2955.7674710624106,2000,107.888617,117.7554,119.27335,121.49031,8990.2571845,15016.661200000002,16694.04115,19252.394579999996,30.27684203152305,39.64,42.514,45.575,0,0,1993,"STABLE",0
"pd-thresh16","50","42",9.996911404237103,3036.851749467743,2000,108.70759050000001,120.66680000000001,122.7058,124.63409,9642.807278,15878.572500000002,17374.371099999997,19989.12918,31.742634211751806,43.346,47.293,50.329,0,0,1995,"STABLE",0
"pd-thresh16","50","123",9.923626431295183,2956.9677767991043,2000,109.3710995,121.8964,123.8652,125.94823,9744.9705835,16284.205100000001,18066.968549999998,20829.76421,32.70706455479885,46.465,49.771,52.172,0,0,1994,"STABLE",0
"pd-thresh16","50","777",10.04821934475049,2982.7837678311494,2000,109.184276,120.82620000000001,122.6818,125.72049,9578.086239,16179.543200000002,17995.6966,20813.890349999998,32.267116179984924,45.64,49.666,52.882,0,0,1998,"STABLE",0
"pd-thresh16","80","42",10.016825712907128,3042.901298241214,2000,109.42138150000001,122.3434,124.85775,128.11124999999998,10036.859078500001,16592.010200000004,18257.4061,20385.2088,33.0444527196404,47.751,51.384,54.35,0,0,1991,"STABLE",0
"pd-thresh16","80","123",10.02641700193167,2987.5965401080844,2000,109.930114,123.1945,125.8561,128.90035,10034.777206499999,16855.1271,18652.25645,21289.60674,33.684322238591115,49.295,53.031,55.613,0,0,1998,"STABLE",0
"pd-thresh16","80","777",10.093197048930861,2996.135264383979,2000,109.483102,121.9796,124.4625,128.53117,9868.690080499999,16888.2917,18648.1299,21219.206749999998,33.250634464774016,49.386,52.628,54.979,0,0,1992,"STABLE",0
"pd-thresh16","100","42",10.041006970416834,3050.2470564662553,2000,109.644295,122.8824,125.3647,128.28972,10156.467208,16798.7207,18488.8539,20680.27015,33.43981581450497,48.953,52.683,55.343,0,0,1995,"STABLE",0
"pd-thresh16","100","123",10.01011877861796,2982.74011776174,2000,109.95586449999999,123.5271,125.5743,128.87731,10114.732674,16929.905300000002,18844.38235,21423.866270000002,33.95361128892406,50.434,54.282,55.974,0,0,1997,"STABLE",0
"pd-thresh16","100","777",10.074989405518954,2990.730380060085,2000,109.6498495,122.4603,124.7998,128.11220999999998,9953.7940525,17064.8198,18843.22225,21452.48104,33.537720928385276,50.562,53.647,55.708,0,0,1995,"STABLE",0
"pd-thresh16","120","42",10.071506943938946,3059.5123079228288,2000,109.83277749999999,123.4171,125.6716,128.2848,10246.801018999999,16849.2601,18792.17195,20768.29553,33.73749100499044,49.909,53.468,55.489,0,0,1995,"STABLE",0
"pd-thresh16","120","123",10.006158340181255,2981.560016019659,2000,110.045052,123.53410000000001,125.77924999999999,129.30812,10182.0597415,17270.4883,18913.4961,21491.18669,34.18035888003098,51.617,54.758,56.39,0,0,1997,"STABLE",0
"pd-thresh16","120","777",10.108974543398343,3000.818766284168,2000,109.749213,122.4212,125.64135,128.67004,9996.855675499999,17106.482,18876.8292,21598.598380000003,33.68257025928943,50.965,54.286,56.115,0,0,1995,"STABLE",0
"pd-thresh16","150","42",10.030976608710475,3047.2000432174596,2000,109.9543475,123.41329999999999,125.88709999999999,129.11213999999998,10308.69874,17131.580200000004,18987.422749999998,20950.48324,33.944379479752556,51.123,54.075,55.952,0,0,1994,"STABLE",0
"pd-thresh16","150","123",10.026028824080917,2987.480873783451,2000,110.0138055,123.4541,125.76464999999999,129.39153000000002,10214.2495535,17299.5742,19025.4186,21577.45854,34.28840074586031,52.073,55.115,56.774,0,0,1993,"STABLE",0
"pd-thresh16","150","777",10.153530622728521,3014.0451047650936,2000,109.939792,123.0502,125.69279999999999,129.17825,10050.2992685,17168.4382,18957.240249999995,21739.039670000002,33.864259815039524,51.274,54.739,56.469,0,0,1996,"STABLE",0
"pd-thresh16","200","42",10.0225586246139,3044.642836426586,2000,110.0344115,123.5982,126.13529999999999,129.22964000000002,10380.0222215,17118.833,19095.250249999997,20953.78728,34.17792408324223,51.752100000000326,54.53,56.131,0,0,1992,"STABLE",0
"pd-thresh16","200","123",9.991360021378314,2977.1505239701496,2000,110.0717555,123.93830000000001,126.14735,129.34153,10271.1753625,17372.247300000003,19037.225249999996,21872.400279999998,34.480239091161636,52.919,55.462,56.823,0,0,1993,"STABLE",0
"pd-thresh16","200","777",10.134658446681676,3008.4429559221157,2000,109.849132,122.4955,125.32164999999999,129.23613,10098.031632999999,17403.166600000004,19167.391899999995,21759.748789999998,34.025131044086976,51.642,55.285,56.656,0,0,1993,"STABLE",0
"pd-edpp","10","42",8.808583538322651,2675.862698688117,2000,53.2349795,62.4141,65.7309,105.5206,7030.0366245,11349.6326,12536.4413,14786.70706,23.045788928558455,24.538,25.13,28.579,0,0,51,"OVERLOADED",0.07925098139639476
"pd-edpp","10","123",9.039807184167092,2693.6139461842286,2000,53.497959,63.1094,66.41624999999999,106.80915999999998,6965.6229045,11488.043600000006,12697.165249999998,14922.150090000001,23.277844667435538,25.535,26.334,29.342,0,0,43,"OVERLOADED",0.05516207540318705
"pd-edpp","10","777",9.291712975789828,2758.217121724283,2000,53.801786,63.2573,66.62434999999999,110.93799,6921.2962525,11220.239700000002,12511.6554,15072.8424,23.217348837405822,25.063,25.623,28.675,0,0,60,"STABLE",0
"pd-edpp","30","42",9.94685623491379,3021.646040185876,2000,66.74033100000001,106.9357,113.87379999999999,123.09807,9090.537211500001,15022.9393,16277.4658,18976.80692,29.83851325884556,38.687,40.197,42.547,0,0,287,"STABLE",0
"pd-edpp","30","123",9.850105090032448,2935.0604389396935,2000,67.9995315,109.30440000000002,115.89039999999999,122.16813,9282.5214085,15365.712700000002,16994.789899999996,19972.039139999997,31.06384242143633,40.868,42.948,45.058,0,0,279,"STABLE",0
"pd-edpp","30","777",9.921106419249021,2945.0506772348144,2000,67.6869485,106.6131,113.9302,119.61928,9118.695589500001,15173.398900000006,16714.896999999997,19891.13884,30.627053020649186,40.945,42.956,45.367,0,0,267,"STABLE",0
"pd-edpp","50","42",9.994948053506356,3036.255324746107,2000,71.7952185,115.00250000000003,119.4687,125.7289,9775.74797,16051.133600000006,17680.564499999997,20007.37283,32.104648517565614,44.337,47.793,50.492,0,0,422,"STABLE",0
"pd-edpp","50","123",9.897301296422258,2949.1236105481817,2000,72.416746,115.5945,120.87615,125.24722999999999,9876.470130000002,16383.620300000002,18136.4641,20986.85625,33.07081949002012,47.476,50.007,52.582,0,0,426,"STABLE",0
"pd-edpp","50","777",10.047004862011898,2982.423252273646,2000,71.40065949999999,116.7012,121.10585,125.37379,9715.284334,16286.6379,18051.7488,20806.12156,32.64995534178139,46.122,49.514,52.331,0,0,385,"STABLE",0
"pd-edpp","80","42",9.989556767511893,3034.617565277995,2000,74.99411350000001,119.0599,122.90835,127.30138,10166.225888,16814.9526,18258.110699999994,20608.755549999998,33.405926031858215,47.994,51.78,54.363,0,0,569,"STABLE",0
"pd-edpp","80","123",9.940259388981302,2961.923940783231,2000,75.5063665,119.24210000000001,123.90245,128.63315,10176.943744,16906.587100000004,18786.05095,21267.72968,34.09111194134137,49.271,53.27,56.026,0,0,548,"STABLE",0
"pd-edpp","80","777",10.069157237467305,2988.999118470457,2000,76.1915085,119.82119999999999,123.5056,128.57801,9991.556134999999,16943.6976,18641.7768,21408.22454,33.598873767521724,49.475,52.581,55.052,0,0,599,"STABLE",0
"pd-edpp","100","42",10.030406223578186,3047.026772192358,2000,76.689983,118.8196,123.6241,128.31874000000002,10278.361719499999,16908.687800000003,18687.734249999998,20965.096329999997,33.77691064109466,49.322,53.181,55.062,0,0,613,"STABLE",0
"pd-edpp","100","123",9.967597036525751,2970.0698079661693,2000,75.5410485,120.2543,124.83859999999999,128.84574,10259.287638,17129.5063,18952.06585,21407.11447,34.372231363173356,50.856,54.177,56.059,0,0,572,"STABLE",0
"pd-edpp","100","777",10.06292315661059,2987.1485502703845,2000,76.7243495,116.89130000000003,122.7612,127.93512,10072.6318715,16986.41310000001,18810.130749999997,21699.19069,33.872078449333614,50.374,53.414,55.527,0,0,604,"STABLE",0
"pd-edpp","120","42",10.014910449049307,3042.319481301749,2000,75.09307399999999,118.78680000000001,123.0503,128.07393000000002,10371.5906265,17063.246100000004,18813.595950000003,21073.59417,34.07803769415976,49.905,53.776,55.483,0,0,527,"STABLE",0
"pd-edpp","120","123",9.965316115871355,2969.390156336477,2000,76.3651195,120.8105,124.9833,128.97004,10302.1927005,17244.097,18933.379149999997,21435.63556,34.51502734933369,51.472,54.843,56.077,0,0,579,"STABLE",0
"pd-edpp","120","777",10.066705210067575,2988.2712414929297,2000,75.7323775,118.93920000000001,123.69635,128.42103,10138.919933000001,17188.198600000003,19031.66615,21659.30978,34.093390681669916,50.751,54.013,56.124,0,0,557,"STABLE",0
"pd-edpp","150","42",10.043232651650088,3050.923171685612,2000,77.1133765,120.2149,124.6452,128.62946,10431.89335,17137.3013,18881.562799999996,21102.123150000003,34.289413346037875,50.937,54.143,55.577,0,0,646,"STABLE",0
"pd-edpp","150","123",10.019727239778765,2985.6031749549784,2000,78.32589999999999,120.7038,124.95245,128.97316,10340.1299075,17342.683200000003,19066.56515,21796.128960000002,34.64785739083585,52.195,55.063,56.734,0,0,656,"STABLE",0
"pd-edpp","150","777",10.112212849622239,3001.780047771813,2000,77.0457285,118.88120000000002,123.99865,128.82717,10176.077613500001,17325.816600000006,19038.48105,21896.81842,34.22433614503442,51.723,54.879,56.246,0,0,624,"STABLE",0
"pd-edpp","200","42",10.038873882696551,3049.5990692116757,2000,75.4158925,121.19040000000001,125.07724999999999,129.04932,10504.3857895,17240.5825,19290.11985,21059.56464,34.5168938813458,51.886,54.709,56.268,0,0,527,"STABLE",0
"pd-edpp","200","123",9.976469996689309,2972.7137060885048,2000,76.46289200000001,120.7114,125.44635,129.82504,10396.369745999998,17563.6625,19111.0569,21846.58172,34.82962540302553,52.941,55.403,57.292,0,0,563,"STABLE",0
"pd-edpp","200","777",10.112650936940396,3001.910092677946,2000,76.924025,120.16550000000001,124.74619999999999,129.09454,10220.118461,17499.102199999998,19173.16305,21902.94194,34.372825827201225,52.037,55.097,56.637,0,0,616,"STABLE",0
